rank,term,date,count
8,Frans,1910,3
8,Frans,1911,6
8,Frans,1912,2
8,Frans,1914,3
8,Frans,1915,2
8,Frans,1916,1
8,Frans,1917,1
8,Frans,1918,3
8,Frans,1921,4
8,Frans,1922,1
8,Frans,1923,3
8,Frans,1924,2
8,Frans,1925,2
8,Frans,1926,3
8,Frans,1927,10
8,Frans,1928,5
8,Frans,1929,2
8,Frans,1930,4
8,Frans,1931,5
8,Frans,1932,9
8,Frans,1933,7
8,Frans,1934,7
8,Frans,1935,3
8,Frans,1936,3
8,Frans,1937,4
8,Frans,1938,9
8,Frans,1939,3
8,Frans,1940,1
8,Frans,1941,4
8,Frans,1942,1
8,Frans,1943,3
8,Frans,1944,1
8,Frans,1945,3
8,Frans,1946,2
8,Frans,1947,6
8,Frans,1948,6
8,Frans,1949,6
8,Frans,1950,9
8,Frans,1951,4
8,Frans,1952,11
8,Frans,1953,6
8,Frans,1954,15
8,Frans,1955,6
8,Frans,1956,12
8,Frans,1957,7
8,Frans,1958,9
8,Frans,1959,10
8,Frans,1960,21
8,Frans,1961,11
8,Frans,1962,13
8,Frans,1963,18
8,Frans,1964,15
8,Frans,1965,16
8,Frans,1966,27
8,Frans,1967,20
8,Frans,1968,26
8,Frans,1969,28
8,Frans,1970,31
8,Frans,1971,34
8,Frans,1972,43
8,Frans,1973,50
8,Frans,1974,27
8,Frans,1975,40
8,Frans,1976,34
8,Frans,1977,57
8,Frans,1978,59
8,Frans,1979,65
8,Frans,1980,82
8,Frans,1981,128
8,Frans,1982,136
8,Frans,1983,132
8,Frans,1984,166
8,Frans,1985,196
8,Frans,1986,142
8,Frans,1987,120
8,Frans,1988,125
8,Frans,1989,148
8,Frans,1990,138
8,Frans,1991,148
8,Frans,1992,125
8,Frans,1993,107
8,Frans,1994,119
8,Frans,1995,96
8,Frans,1996,159
8,Frans,1997,166
8,Frans,1998,151
8,Frans,1999,134
8,Frans,19uu,5
8,Frans,2000,120
8,Frans,2001,166
8,Frans,2002,188
8,Frans,2003,207
8,Frans,2004,147
8,Frans,2005,209
8,Frans,2006,212
8,Frans,2007,74
8,Frans,2008,54
8,Frans,2009,89
8,Frans,2010,61
8,Frans,2011,11
9,"Economic history.",1665,1
9,"Economic history.",1669,1
9,"Economic history.",1696,1
9,"Economic history.",1709,2
9,"Economic history.",1717,1
9,"Economic history.",1756,1
9,"Economic history.",1774,1
9,"Economic history.",1784,1
9,"Economic history.",1785,1
9,"Economic history.",1788,1
9,"Economic history.",1804,1
9,"Economic history.",1808,1
9,"Economic history.",1826,2
9,"Economic history.",1827,1
9,"Economic history.",1830,1
9,"Economic history.",1834,1
9,"Economic history.",1840,1
9,"Economic history.",1842,1
9,"Economic history.",1844,1
9,"Economic history.",1845,1
9,"Economic history.",1847,1
9,"Economic history.",1850,1
9,"Economic history.",1851,1
9,"Economic history.",1852,2
9,"Economic history.",1854,3
9,"Economic history.",1859,2
9,"Economic history.",1860,2
9,"Economic history.",1862,3
9,"Economic history.",1863,2
9,"Economic history.",1864,2
9,"Economic history.",1865,1
9,"Economic history.",1866,3
9,"Economic history.",1867,3
9,"Economic history.",1869,1
9,"Economic history.",1870,1
9,"Economic history.",1871,2
9,"Economic history.",1872,3
9,"Economic history.",1873,1
9,"Economic history.",1876,1
9,"Economic history.",1878,5
9,"Economic history.",1879,1
9,"Economic history.",1880,2
9,"Economic history.",1881,1
9,"Economic history.",1882,1
9,"Economic history.",1883,2
9,"Economic history.",1884,3
9,"Economic history.",1885,5
9,"Economic history.",1886,9
9,"Economic history.",1887,1
9,"Economic history.",1888,3
9,"Economic history.",1889,8
9,"Economic history.",1890,5
9,"Economic history.",1891,3
9,"Economic history.",1892,7
9,"Economic history.",1893,1
9,"Economic history.",1894,2
9,"Economic history.",1895,3
9,"Economic history.",1896,5
9,"Economic history.",1897,4
9,"Economic history.",1898,5
9,"Economic history.",1899,4
9,"Economic history.",1900,8
9,"Economic history.",1901,3
9,"Economic history.",1902,6
9,"Economic history.",1903,4
9,"Economic history.",1904,8
9,"Economic history.",1905,9
9,"Economic history.",1906,7
9,"Economic history.",1907,7
9,"Economic history.",1908,10
9,"Economic history.",1909,14
9,"Economic history.",1910,16
9,"Economic history.",1911,10
9,"Economic history.",1912,10
9,"Economic history.",1913,15
9,"Economic history.",1914,9
9,"Economic history.",1915,8
9,"Economic history.",1916,16
9,"Economic history.",1917,10
9,"Economic history.",1918,33
9,"Economic history.",1919,12
9,"Economic history.",1920,15
9,"Economic history.",1921,12
9,"Economic history.",1922,20
9,"Economic history.",1923,21
9,"Economic history.",1924,25
9,"Economic history.",1925,18
9,"Economic history.",1926,22
9,"Economic history.",1927,22
9,"Economic history.",1928,22
9,"Economic history.",1929,20
9,"Economic history.",1930,31
9,"Economic history.",1931,33
9,"Economic history.",1932,27
9,"Economic history.",1933,23
9,"Economic history.",1934,16
9,"Economic history.",1935,25
9,"Economic history.",1936,35
9,"Economic history.",1937,19
9,"Economic history.",1938,31
9,"Economic history.",1939,27
9,"Economic history.",1940,19
9,"Economic history.",1941,16
9,"Economic history.",1942,16
9,"Economic history.",1943,17
9,"Economic history.",1944,14
9,"Economic history.",1945,15
9,"Economic history.",1946,34
9,"Economic history.",1947,26
9,"Economic history.",1948,19
9,"Economic history.",1949,31
9,"Economic history.",194u,1
9,"Economic history.",1950,22
9,"Economic history.",1951,32
9,"Economic history.",1952,30
9,"Economic history.",1953,28
9,"Economic history.",1954,29
9,"Economic history.",1955,18
9,"Economic history.",1956,22
9,"Economic history.",1957,30
9,"Economic history.",1958,30
9,"Economic history.",1959,31
9,"Economic history.",1960,40
9,"Economic history.",1961,47
9,"Economic history.",1962,64
9,"Economic history.",1963,64
9,"Economic history.",1964,77
9,"Economic history.",1965,84
9,"Economic history.",1966,62
9,"Economic history.",1967,66
9,"Economic history.",1968,87
9,"Economic history.",1969,86
9,"Economic history.",1970,98
9,"Economic history.",1971,106
9,"Economic history.",1972,85
9,"Economic history.",1973,76
9,"Economic history.",1974,83
9,"Economic history.",1975,69
9,"Economic history.",1976,72
9,"Economic history.",1977,102
9,"Economic history.",1978,87
9,"Economic history.",1979,85
9,"Economic history.",1980,73
9,"Economic history.",1981,69
9,"Economic history.",1982,97
9,"Economic history.",1983,74
9,"Economic history.",1984,83
9,"Economic history.",1985,77
9,"Economic history.",1986,76
9,"Economic history.",1987,66
9,"Economic history.",1988,55
9,"Economic history.",1989,47
9,"Economic history.",1990,42
9,"Economic history.",1991,53
9,"Economic history.",1992,41
9,"Economic history.",1993,54
9,"Economic history.",1994,36
9,"Economic history.",1995,52
9,"Economic history.",1996,56
9,"Economic history.",1997,49
9,"Economic history.",1998,36
9,"Economic history.",1999,35
9,"Economic history.",19uu,2
9,"Economic history.",2000,46
9,"Economic history.",2001,34
9,"Economic history.",2002,44
9,"Economic history.",2003,44
9,"Economic history.",2004,37
9,"Economic history.",2005,25
9,"Economic history.",2006,32
9,"Economic history.",2007,35
9,"Economic history.",2008,38
9,"Economic history.",2009,58
9,"Economic history.",2010,85
9,"Economic history.",2011,109
9,"Economic history.",2012,167
9,"Economic history.",2013,103
9,"Economic history.",2014,92
9,"Economic history.",2015,83
9,"Economic history.",2016,74
9,"Economic history.",2017,67
9,"Economic history.",2018,50
9,"Economic history.",2019,32
9,"Economic history.",2020,16
9,"Economic history.",2021,7
10,Antiquities.,1517,1
10,Antiquities.,1544,1
10,Antiquities.,1551,1
10,Antiquities.,1584,1
10,Antiquities.,1605,1
10,Antiquities.,1626,1
10,Antiquities.,1657,1
10,Antiquities.,1665,1
10,Antiquities.,1669,1
10,Antiquities.,1670,1
10,Antiquities.,1680,2
10,Antiquities.,1685,1
10,Antiquities.,1694,1
10,Antiquities.,1702,1
10,Antiquities.,1704,1
10,Antiquities.,1709,2
10,Antiquities.,1727,1
10,Antiquities.,1747,2
10,Antiquities.,1753,1
10,Antiquities.,1756,1
10,Antiquities.,1767,1
10,Antiquities.,1769,1
10,Antiquities.,1775,1
10,Antiquities.,1777,1
10,Antiquities.,1788,1
10,Antiquities.,1789,1
10,Antiquities.,1791,1
10,Antiquities.,1792,1
10,Antiquities.,1794,2
10,Antiquities.,1801,1
10,Antiquities.,1816,1
10,Antiquities.,1817,1
10,Antiquities.,1819,2
10,Antiquities.,1824,1
10,Antiquities.,1827,1
10,Antiquities.,1828,1
10,Antiquities.,1829,3
10,Antiquities.,1830,3
10,Antiquities.,1833,1
10,Antiquities.,1834,1
10,Antiquities.,1835,2
10,Antiquities.,1837,1
10,Antiquities.,1838,1
10,Antiquities.,1840,2
10,Antiquities.,1841,2
10,Antiquities.,1842,1
10,Antiquities.,1843,1
10,Antiquities.,1845,1
10,Antiquities.,1846,2
10,Antiquities.,1847,1
10,Antiquities.,1849,2
10,Antiquities.,1850,2
10,Antiquities.,1851,1
10,Antiquities.,1852,3
10,Antiquities.,1853,1
10,Antiquities.,1854,1
10,Antiquities.,1855,1
10,Antiquities.,1856,3
10,Antiquities.,1857,1
10,Antiquities.,1858,2
10,Antiquities.,1860,1
10,Antiquities.,1861,1
10,Antiquities.,1863,3
10,Antiquities.,1864,1
10,Antiquities.,1865,4
10,Antiquities.,1868,3
10,Antiquities.,1870,2
10,Antiquities.,1871,1
10,Antiquities.,1872,1
10,Antiquities.,1873,3
10,Antiquities.,1874,1
10,Antiquities.,1875,2
10,Antiquities.,1876,5
10,Antiquities.,1877,4
10,Antiquities.,1878,10
10,Antiquities.,1879,8
10,Antiquities.,1880,5
10,Antiquities.,1881,9
10,Antiquities.,1882,3
10,Antiquities.,1883,5
10,Antiquities.,1884,7
10,Antiquities.,1885,6
10,Antiquities.,1886,4
10,Antiquities.,1887,8
10,Antiquities.,1888,4
10,Antiquities.,1889,7
10,Antiquities.,1890,4
10,Antiquities.,1891,6
10,Antiquities.,1892,10
10,Antiquities.,1893,6
10,Antiquities.,1894,10
10,Antiquities.,1895,4
10,Antiquities.,1896,3
10,Antiquities.,1897,4
10,Antiquities.,1898,5
10,Antiquities.,1899,6
10,Antiquities.,1900,10
10,Antiquities.,1901,9
10,Antiquities.,1902,10
10,Antiquities.,1903,10
10,Antiquities.,1904,19
10,Antiquities.,1905,9
10,Antiquities.,1906,12
10,Antiquities.,1907,11
10,Antiquities.,1908,19
10,Antiquities.,1909,14
10,Antiquities.,1910,16
10,Antiquities.,1911,20
10,Antiquities.,1912,24
10,Antiquities.,1913,14
10,Antiquities.,1914,11
10,Antiquities.,1915,10
10,Antiquities.,1916,9
10,Antiquities.,1917,11
10,Antiquities.,1918,6
10,Antiquities.,1919,8
10,Antiquities.,1920,6
10,Antiquities.,1921,14
10,Antiquities.,1922,7
10,Antiquities.,1923,13
10,Antiquities.,1924,13
10,Antiquities.,1925,16
10,Antiquities.,1926,27
10,Antiquities.,1927,26
10,Antiquities.,1928,16
10,Antiquities.,1929,20
10,Antiquities.,1930,16
10,Antiquities.,1931,18
10,Antiquities.,1932,13
10,Antiquities.,1933,18
10,Antiquities.,1934,17
10,Antiquities.,1935,18
10,Antiquities.,1936,20
10,Antiquities.,1937,23
10,Antiquities.,1938,19
10,Antiquities.,1939,25
10,Antiquities.,1940,19
10,Antiquities.,1941,16
10,Antiquities.,1942,16
10,Antiquities.,1943,16
10,Antiquities.,1944,10
10,Antiquities.,1945,8
10,Antiquities.,1946,17
10,Antiquities.,1947,18
10,Antiquities.,1948,19
10,Antiquities.,1949,20
10,Antiquities.,1950,30
10,Antiquities.,1951,21
10,Antiquities.,1952,24
10,Antiquities.,1953,20
10,Antiquities.,1954,24
10,Antiquities.,1955,35
10,Antiquities.,1956,19
10,Antiquities.,1957,27
10,Antiquities.,1958,27
10,Antiquities.,1959,36
10,Antiquities.,1960,29
10,Antiquities.,1961,42
10,Antiquities.,1962,38
10,Antiquities.,1963,41
10,Antiquities.,1964,31
10,Antiquities.,1965,38
10,Antiquities.,1966,37
10,Antiquities.,1967,42
10,Antiquities.,1968,39
10,Antiquities.,1969,27
10,Antiquities.,1970,35
10,Antiquities.,1971,41
10,Antiquities.,1972,51
10,Antiquities.,1973,53
10,Antiquities.,1974,70
10,Antiquities.,1975,76
10,Antiquities.,1976,88
10,Antiquities.,1977,79
10,Antiquities.,1978,82
10,Antiquities.,1979,74
10,Antiquities.,197u,2
10,Antiquities.,1980,76
10,Antiquities.,1981,83
10,Antiquities.,1982,80
10,Antiquities.,1983,76
10,Antiquities.,1984,84
10,Antiquities.,1985,75
10,Antiquities.,1986,81
10,Antiquities.,1987,67
10,Antiquities.,1988,89
10,Antiquities.,1989,69
10,Antiquities.,1990,68
10,Antiquities.,1991,68
10,Antiquities.,1992,72
10,Antiquities.,1993,46
10,Antiquities.,1994,46
10,Antiquities.,1995,47
10,Antiquities.,1996,44
10,Antiquities.,1997,42
10,Antiquities.,1998,52
10,Antiquities.,1999,43
10,Antiquities.,2000,60
10,Antiquities.,2001,56
10,Antiquities.,2002,48
10,Antiquities.,2003,58
10,Antiquities.,2004,46
10,Antiquities.,2005,49
10,Antiquities.,2006,51
10,Antiquities.,2007,57
10,Antiquities.,2008,55
10,Antiquities.,2009,61
10,Antiquities.,2010,65
10,Antiquities.,2011,146
10,Antiquities.,2012,158
10,Antiquities.,2013,129
10,Antiquities.,2014,111
10,Antiquities.,2015,118
10,Antiquities.,2016,108
10,Antiquities.,2017,94
10,Antiquities.,2018,59
10,Antiquities.,2019,40
10,Antiquities.,2020,17
10,Antiquities.,2021,3
11,Jews,1539,1
11,Jews,1553,1
11,Jews,1593,1
11,Jews,1633,1
11,Jews,1636,1
11,Jews,1652,2
11,Jews,1663,1
11,Jews,1676,1
11,Jews,1678,1
11,Jews,1682,1
11,Jews,1683,1
11,Jews,1685,1
11,Jews,1687,1
11,Jews,1694,1
11,Jews,1703,1
11,Jews,1708,1
11,Jews,1715,1
11,Jews,1716,1
11,Jews,1726,3
11,Jews,1727,1
11,Jews,1734,1
11,Jews,1738,2
11,Jews,1741,1
11,Jews,1748,1
11,Jews,1753,4
11,Jews,1764,1
11,Jews,1772,1
11,Jews,1776,1
11,Jews,1778,1
11,Jews,1783,1
11,Jews,1785,1
11,Jews,1786,1
11,Jews,1792,1
11,Jews,1801,1
11,Jews,1804,1
11,Jews,1806,1
11,Jews,1807,1
11,Jews,1815,2
11,Jews,1817,2
11,Jews,1821,1
11,Jews,1827,1
11,Jews,1829,2
11,Jews,1834,2
11,Jews,1836,1
11,Jews,1838,2
11,Jews,1839,1
11,Jews,1841,1
11,Jews,1842,1
11,Jews,1844,1
11,Jews,1845,1
11,Jews,1848,2
11,Jews,1849,1
11,Jews,1850,1
11,Jews,1851,1
11,Jews,1853,1
11,Jews,1856,1
11,Jews,1857,2
11,Jews,1858,1
11,Jews,1860,2
11,Jews,1861,4
11,Jews,1862,2
11,Jews,1863,3
11,Jews,1864,2
11,Jews,1865,2
11,Jews,1866,3
11,Jews,1867,1
11,Jews,1868,3
11,Jews,1869,2
11,Jews,1870,3
11,Jews,1871,3
11,Jews,1872,3
11,Jews,1873,6
11,Jews,1874,1
11,Jews,1875,5
11,Jews,1876,5
11,Jews,1877,4
11,Jews,1878,3
11,Jews,1879,3
11,Jews,1880,7
11,Jews,1881,1
11,Jews,1882,6
11,Jews,1883,4
11,Jews,1884,1
11,Jews,1885,6
11,Jews,1886,3
11,Jews,1887,5
11,Jews,1888,8
11,Jews,1889,4
11,Jews,1890,6
11,Jews,1891,6
11,Jews,1892,3
11,Jews,1893,1
11,Jews,1894,3
11,Jews,1895,4
11,Jews,1896,5
11,Jews,1897,9
11,Jews,1898,6
11,Jews,1899,9
11,Jews,18uu,1
11,Jews,1900,14
11,Jews,1901,6
11,Jews,1902,9
11,Jews,1903,8
11,Jews,1904,9
11,Jews,1905,18
11,Jews,1906,17
11,Jews,1907,7
11,Jews,1908,18
11,Jews,1909,9
11,Jews,1910,14
11,Jews,1911,22
11,Jews,1912,18
11,Jews,1913,16
11,Jews,1914,15
11,Jews,1915,16
11,Jews,1916,25
11,Jews,1917,21
11,Jews,1918,19
11,Jews,1919,26
11,Jews,191u,1
11,Jews,1920,22
11,Jews,1921,14
11,Jews,1922,18
11,Jews,1923,21
11,Jews,1924,21
11,Jews,1925,30
11,Jews,1926,24
11,Jews,1927,32
11,Jews,1928,25
11,Jews,1929,27
11,Jews,1930,32
11,Jews,1931,17
11,Jews,1932,15
11,Jews,1933,24
11,Jews,1934,15
11,Jews,1935,28
11,Jews,1936,32
11,Jews,1937,29
11,Jews,1938,19
11,Jews,1939,20
11,Jews,1940,12
11,Jews,1941,7
11,Jews,1942,12
11,Jews,1943,10
11,Jews,1944,11
11,Jews,1945,16
11,Jews,1946,19
11,Jews,1947,12
11,Jews,1948,17
11,Jews,1949,17
11,Jews,1950,10
11,Jews,1951,13
11,Jews,1952,15
11,Jews,1953,12
11,Jews,1954,17
11,Jews,1955,21
11,Jews,1956,14
11,Jews,1957,14
11,Jews,1958,19
11,Jews,1959,27
11,Jews,1960,26
11,Jews,1961,22
11,Jews,1962,15
11,Jews,1963,17
11,Jews,1964,31
11,Jews,1965,26
11,Jews,1966,23
11,Jews,1967,36
11,Jews,1968,30
11,Jews,1969,37
11,Jews,196u,1
11,Jews,1970,32
11,Jews,1971,35
11,Jews,1972,24
11,Jews,1973,32
11,Jews,1974,31
11,Jews,1975,20
11,Jews,1976,30
11,Jews,1977,33
11,Jews,1978,23
11,Jews,1979,33
11,Jews,197u,1
11,Jews,1980,33
11,Jews,1981,38
11,Jews,1982,53
11,Jews,1983,51
11,Jews,1984,49
11,Jews,1985,50
11,Jews,1986,45
11,Jews,1987,57
11,Jews,1988,79
11,Jews,1989,53
11,Jews,1990,77
11,Jews,1991,86
11,Jews,1992,126
11,Jews,1993,77
11,Jews,1994,76
11,Jews,1995,91
11,Jews,1996,97
11,Jews,1997,82
11,Jews,1998,80
11,Jews,1999,84
11,Jews,19uu,1
11,Jews,2000,108
11,Jews,2001,107
11,Jews,2002,104
11,Jews,2003,91
11,Jews,2004,97
11,Jews,2005,78
11,Jews,2006,80
11,Jews,2007,64
11,Jews,2008,77
11,Jews,2009,67
11,Jews,2010,117
11,Jews,2011,99
11,Jews,2012,124
11,Jews,2013,105
11,Jews,2014,99
11,Jews,2015,96
11,Jews,2016,71
11,Jews,2017,76
11,Jews,2018,82
11,Jews,2019,52
11,Jews,2020,29
11,Jews,2021,12
12,"18.25 French literature.",1651,1
12,"18.25 French literature.",1657,1
12,"18.25 French literature.",1675,1
12,"18.25 French literature.",1696,1
12,"18.25 French literature.",1697,1
12,"18.25 French literature.",1699,1
12,"18.25 French literature.",1716,1
12,"18.25 French literature.",1719,1
12,"18.25 French literature.",1720,1
12,"18.25 French literature.",1741,1
12,"18.25 French literature.",1742,2
12,"18.25 French literature.",1744,1
12,"18.25 French literature.",1762,1
12,"18.25 French literature.",1769,1
12,"18.25 French literature.",1772,1
12,"18.25 French literature.",1780,1
12,"18.25 French literature.",1799,1
12,"18.25 French literature.",17uu,1
12,"18.25 French literature.",1800,1
12,"18.25 French literature.",1801,4
12,"18.25 French literature.",1802,1
12,"18.25 French literature.",1804,2
12,"18.25 French literature.",1805,2
12,"18.25 French literature.",1806,1
12,"18.25 French literature.",1807,1
12,"18.25 French literature.",1809,1
12,"18.25 French literature.",1810,1
12,"18.25 French literature.",1812,1
12,"18.25 French literature.",1813,1
12,"18.25 French literature.",1815,1
12,"18.25 French literature.",1817,2
12,"18.25 French literature.",1819,1
12,"18.25 French literature.",1820,2
12,"18.25 French literature.",1825,1
12,"18.25 French literature.",1828,1
12,"18.25 French literature.",1830,1
12,"18.25 French literature.",1834,1
12,"18.25 French literature.",1835,1
12,"18.25 French literature.",1836,1
12,"18.25 French literature.",1837,1
12,"18.25 French literature.",1840,2
12,"18.25 French literature.",1841,1
12,"18.25 French literature.",1842,2
12,"18.25 French literature.",1844,1
12,"18.25 French literature.",1848,1
12,"18.25 French literature.",1850,3
12,"18.25 French literature.",1851,1
12,"18.25 French literature.",1853,1
12,"18.25 French literature.",1854,1
12,"18.25 French literature.",1855,2
12,"18.25 French literature.",1857,1
12,"18.25 French literature.",1858,1
12,"18.25 French literature.",1860,2
12,"18.25 French literature.",1862,1
12,"18.25 French literature.",1863,1
12,"18.25 French literature.",1864,1
12,"18.25 French literature.",1865,2
12,"18.25 French literature.",1866,4
12,"18.25 French literature.",1867,1
12,"18.25 French literature.",1868,3
12,"18.25 French literature.",1869,3
12,"18.25 French literature.",1870,1
12,"18.25 French literature.",1871,1
12,"18.25 French literature.",1872,3
12,"18.25 French literature.",1874,1
12,"18.25 French literature.",1875,2
12,"18.25 French literature.",1876,2
12,"18.25 French literature.",1877,5
12,"18.25 French literature.",1878,3
12,"18.25 French literature.",1879,4
12,"18.25 French literature.",1880,4
12,"18.25 French literature.",1881,1
12,"18.25 French literature.",1882,3
12,"18.25 French literature.",1884,3
12,"18.25 French literature.",1885,2
12,"18.25 French literature.",1886,6
12,"18.25 French literature.",1887,1
12,"18.25 French literature.",1888,9
12,"18.25 French literature.",1889,2
12,"18.25 French literature.",1890,4
12,"18.25 French literature.",1891,3
12,"18.25 French literature.",1892,5
12,"18.25 French literature.",1893,1
12,"18.25 French literature.",1894,3
12,"18.25 French literature.",1895,3
12,"18.25 French literature.",1896,3
12,"18.25 French literature.",1897,4
12,"18.25 French literature.",1898,2
12,"18.25 French literature.",1899,4
12,"18.25 French literature.",189u,1
12,"18.25 French literature.",1900,5
12,"18.25 French literature.",1901,2
12,"18.25 French literature.",1902,1
12,"18.25 French literature.",1903,4
12,"18.25 French literature.",1904,3
12,"18.25 French literature.",1905,1
12,"18.25 French literature.",1906,5
12,"18.25 French literature.",1907,4
12,"18.25 French literature.",1908,1
12,"18.25 French literature.",1909,7
12,"18.25 French literature.",1910,8
12,"18.25 French literature.",1911,7
12,"18.25 French literature.",1912,5
12,"18.25 French literature.",1913,7
12,"18.25 French literature.",1914,6
12,"18.25 French literature.",1915,2
12,"18.25 French literature.",1916,15
12,"18.25 French literature.",1917,7
12,"18.25 French literature.",1918,13
12,"18.25 French literature.",1919,13
12,"18.25 French literature.",1920,10
12,"18.25 French literature.",1921,10
12,"18.25 French literature.",1922,15
12,"18.25 French literature.",1923,19
12,"18.25 French literature.",1924,14
12,"18.25 French literature.",1925,19
12,"18.25 French literature.",1926,11
12,"18.25 French literature.",1927,20
12,"18.25 French literature.",1928,12
12,"18.25 French literature.",1929,11
12,"18.25 French literature.",1930,11
12,"18.25 French literature.",1931,7
12,"18.25 French literature.",1932,14
12,"18.25 French literature.",1933,6
12,"18.25 French literature.",1934,14
12,"18.25 French literature.",1935,12
12,"18.25 French literature.",1936,9
12,"18.25 French literature.",1937,11
12,"18.25 French literature.",1938,11
12,"18.25 French literature.",1939,8
12,"18.25 French literature.",1940,5
12,"18.25 French literature.",1941,9
12,"18.25 French literature.",1942,4
12,"18.25 French literature.",1943,5
12,"18.25 French literature.",1944,8
12,"18.25 French literature.",1945,13
12,"18.25 French literature.",1946,10
12,"18.25 French literature.",1947,17
12,"18.25 French literature.",1948,13
12,"18.25 French literature.",1949,10
12,"18.25 French literature.",1950,8
12,"18.25 French literature.",1951,13
12,"18.25 French literature.",1952,7
12,"18.25 French literature.",1953,11
12,"18.25 French literature.",1954,11
12,"18.25 French literature.",1955,14
12,"18.25 French literature.",1956,11
12,"18.25 French literature.",1957,18
12,"18.25 French literature.",1958,18
12,"18.25 French literature.",1959,24
12,"18.25 French literature.",1960,20
12,"18.25 French literature.",1961,26
12,"18.25 French literature.",1962,31
12,"18.25 French literature.",1963,26
12,"18.25 French literature.",1964,25
12,"18.25 French literature.",1965,37
12,"18.25 French literature.",1966,32
12,"18.25 French literature.",1967,33
12,"18.25 French literature.",1968,37
12,"18.25 French literature.",1969,31
12,"18.25 French literature.",196u,1
12,"18.25 French literature.",1970,46
12,"18.25 French literature.",1971,37
12,"18.25 French literature.",1972,55
12,"18.25 French literature.",1973,45
12,"18.25 French literature.",1974,46
12,"18.25 French literature.",1975,38
12,"18.25 French literature.",1976,51
12,"18.25 French literature.",1977,42
12,"18.25 French literature.",1978,49
12,"18.25 French literature.",1979,38
12,"18.25 French literature.",1980,74
12,"18.25 French literature.",1981,86
12,"18.25 French literature.",1982,97
12,"18.25 French literature.",1983,83
12,"18.25 French literature.",1984,138
12,"18.25 French literature.",1985,147
12,"18.25 French literature.",1986,141
12,"18.25 French literature.",1987,125
12,"18.25 French literature.",1988,93
12,"18.25 French literature.",1989,113
12,"18.25 French literature.",1990,133
12,"18.25 French literature.",1991,137
12,"18.25 French literature.",1992,142
12,"18.25 French literature.",1993,123
12,"18.25 French literature.",1994,130
12,"18.25 French literature.",1995,165
12,"18.25 French literature.",1996,173
12,"18.25 French literature.",1997,190
12,"18.25 French literature.",1998,135
12,"18.25 French literature.",1999,134
12,"18.25 French literature.",2000,78
12,"18.25 French literature.",2001,75
12,"18.25 French literature.",2002,95
12,"18.25 French literature.",2003,76
12,"18.25 French literature.",2004,63
12,"18.25 French literature.",2005,51
12,"18.25 French literature.",2006,52
12,"18.25 French literature.",2007,61
12,"18.25 French literature.",2008,53
12,"18.25 French literature.",2009,26
12,"18.25 French literature.",2010,22
12,"18.25 French literature.",2011,36
12,"18.25 French literature.",2012,8
12,"18.25 French literature.",2013,27
12,"18.25 French literature.",2014,25
12,"18.25 French literature.",2015,59
12,"18.25 French literature.",2016,33
12,"18.25 French literature.",2017,22
12,"18.25 French literature.",2018,12
12,"18.25 French literature.",2019,9
13,Engels,1665,1
13,Engels,1700,1
13,Engels,1711,3
13,Engels,1772,1
13,Engels,1798,1
13,Engels,1814,1
13,Engels,1819,1
13,Engels,1821,1
13,Engels,1829,1
13,Engels,1833,1
13,Engels,1837,1
13,Engels,1838,1
13,Engels,1839,1
13,Engels,1840,3
13,Engels,1841,1
13,Engels,1843,1
13,Engels,1844,1
13,Engels,1846,2
13,Engels,1847,1
13,Engels,1848,1
13,Engels,1849,1
13,Engels,1850,3
13,Engels,1851,3
13,Engels,1852,1
13,Engels,1853,2
13,Engels,1854,4
13,Engels,1856,3
13,Engels,1857,3
13,Engels,1858,4
13,Engels,1859,2
13,Engels,1860,1
13,Engels,1861,2
13,Engels,1862,1
13,Engels,1863,4
13,Engels,1864,1
13,Engels,1866,2
13,Engels,1867,1
13,Engels,1868,8
13,Engels,1869,2
13,Engels,186u,2
13,Engels,1870,2
13,Engels,1871,2
13,Engels,1872,1
13,Engels,1873,2
13,Engels,1876,3
13,Engels,1877,6
13,Engels,1878,1
13,Engels,1879,1
13,Engels,1880,1
13,Engels,1881,3
13,Engels,1882,2
13,Engels,1883,4
13,Engels,1884,2
13,Engels,1885,3
13,Engels,1886,5
13,Engels,1887,5
13,Engels,1888,3
13,Engels,1889,2
13,Engels,1890,6
13,Engels,1891,2
13,Engels,1892,7
13,Engels,1893,5
13,Engels,1894,3
13,Engels,1895,8
13,Engels,1896,11
13,Engels,1897,6
13,Engels,1898,8
13,Engels,1899,7
13,Engels,189u,1
13,Engels,18uu,1
13,Engels,1900,4
13,Engels,1901,4
13,Engels,1902,3
13,Engels,1903,3
13,Engels,1904,1
13,Engels,1905,4
13,Engels,1906,1
13,Engels,1907,3
13,Engels,1908,1
13,Engels,1909,3
13,Engels,1910,3
13,Engels,1911,5
13,Engels,1912,1
13,Engels,1913,9
13,Engels,1914,9
13,Engels,1915,4
13,Engels,1916,5
13,Engels,1917,2
13,Engels,1918,2
13,Engels,1919,2
13,Engels,1920,3
13,Engels,1921,4
13,Engels,1922,3
13,Engels,1923,3
13,Engels,1924,6
13,Engels,1925,7
13,Engels,1926,5
13,Engels,1927,9
13,Engels,1928,3
13,Engels,1929,9
13,Engels,1930,1
13,Engels,1931,7
13,Engels,1932,4
13,Engels,1933,11
13,Engels,1934,3
13,Engels,1935,7
